Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr)
2019-02-19,10636.7,10722.85,10585.65,10604.35,291507060.0,13765.01
2019-02-20,10655.45,10752.7,10646.4,10735.45,289195306.0,13209.71
2019-02-21,10744.1,10808.85,10721.5,10789.85,279584955.0,14758.5
2019-02-22,10782.7,10801.55,10758.4,10791.65,396846597.0,24386.42
2019-02-25,10813.25,10887.1,10788.05,10880.1,385905142.0,16466.09
2019-02-26,10775.3,10888.75,10729.3,10835.3,414954476.0,19186.75
2019-02-27,10881.2,10939.7,10751.2,10806.65,381080073.0,18313.85
2019-02-28,10865.7,10865.7,10784.85,10792.5,644159018.0,27123.34
2019-03-01,10842.65,10877.9,10823.1,10863.5,308526309.0,15010.06
2019-03-05,10864.85,10994.9,10817.0,10987.45,373220239.0,17960.03
2019-03-06,11024.85,11062.3,10998.85,11053.0,372550850.0,17850.93
2019-03-07,11077.95,11089.05,11027.1,11058.2,321208766.0,15321.68
2019-03-08,11038.85,11049.0,11008.95,11035.4,326569833.0,14369.77
2019-03-11,11068.75,11180.9,11059.85,11168.05,352242287.0,17349.95
2019-03-12,11231.35,11320.4,11227.0,11301.2,391310519.0,20861.35
2019-03-13,11326.2,11352.3,11276.6,11341.7,382996187.0,20851.67
2019-03-14,11382.5,11383.45,11313.75,11343.25,294480678.0,15661.05
2019-03-15,11376.85,11487.0,11370.8,11426.85,463704896.0,25143.26
2019-03-18,11473.85,11530.15,11412.5,11462.2,320250041.0,16942.22
2019-03-19,11500.3,11543.85,11451.25,11532.4,326099667.0,16179.92
2019-03-20,11553.35,11556.1,11503.1,11521.05,366298049.0,18311.44
2019-03-22,11549.2,11572.8,11434.55,11456.9,386193935.0,19755.74
2019-03-25,11395.65,11395.65,11311.6,11354.25,294459196.0,14101.14
2019-03-26,11375.2,11496.75,11352.45,11483.25,282575496.0,14611.68
2019-03-27,11531.45,11546.2,11413.0,11445.05,350446089.0,18356.52
2019-03-28,11463.65,11588.5,11452.45,11570.0,527678809.0,25719.65
2019-03-29,11625.45,11630.35,11570.15,11623.9,416276981.0,20515.25
2019-04-01,11665.2,11738.1,11644.75,11669.15,379572660.0,18977.99
2019-04-02,11711.55,11729.35,11655.85,11713.2,386131413.0,18673.7
2019-04-03,11735.3,11761.0,11629.15,11643.95,365760070.0,19050.95
2019-04-04,11660.2,11662.55,11559.2,11598.0,349029830.0,19713.01
2019-04-05,11638.4,11689.65,11609.5,11665.95,266665797.0,15000.35
2019-04-08,11704.35,11710.3,11549.1,11604.5,260932608.0,14203.96
2019-04-09,11612.05,11683.9,11569.7,11671.95,300467538.0,15984.39
2019-04-10,11646.85,11680.05,11571.75,11584.3,359941110.0,22258.46
2019-04-11,11592.55,11606.7,11550.55,11596.7,279775726.0,14332.2
2019-04-12,11612.85,11657.35,11578.8,11643.45,246006184.0,13598.61
2019-04-15,11667.0,11704.6,11648.25,11690.35,289996075.0,15635.79
2019-04-16,11736.2,11810.95,11731.55,11787.15,354315040.0,17585.48
2019-04-18,11856.15,11856.15,11738.5,11752.8,339653709.0,18271.27
2019-04-22,11727.05,11727.05,11583.95,11594.45,260356055.0,13754.12
2019-04-23,11612.95,11645.95,11564.8,11575.95,272544486.0,14500.53
2019-04-24,11601.5,11740.85,11578.85,11726.15,335196513.0,17046.66
2019-04-25,11735.7,11796.75,11624.3,11641.8,604360395.0,28254.3
2019-04-26,11683.75,11762.9,11661.75,11754.65,333483764.0,18098.83
2019-04-30,11748.75,11756.25,11655.9,11748.15,532630874.0,23324.98
2019-05-02,11725.55,11789.3,11699.55,11724.75,380278045.0,17790.06
2019-05-03,11722.6,11770.9,11699.35,11712.25,305519934.0,15156.32
2019-05-06,11605.8,11632.55,11571.35,11598.25,299046480.0,14703.42
2019-05-07,11651.5,11657.05,11484.45,11497.9,337495624.0,16632.84
2019-05-08,11478.7,11479.1,11346.95,11359.45,372826025.0,17440.01
2019-05-09,11322.4,11357.6,11255.05,11301.8,373028059.0,17602.86
2019-05-10,11314.15,11345.8,11251.05,11278.9,387323416.0,18085.19
2019-05-13,11258.7,11300.2,11125.6,11148.2,357586433.0,16722.91
2019-05-14,11151.65,11294.75,11108.3,11222.05,398122725.0,19906.38
2019-05-15,11271.7,11286.8,11136.95,11157.0,414174258.0,17931.75
2019-05-16,11180.35,11281.55,11143.35,11257.1,350734572.0,15629.57
2019-05-17,11261.9,11426.15,11259.85,11407.15,412109200.0,20177.63
2019-05-20,11651.9,11845.2,11591.7,11828.25,452096261.0,25223.78
2019-05-21,11863.65,11883.55,11682.8,11709.1,381038129.0,20324.67
2019-05-22,11727.95,11784.8,11682.4,11737.9,355870667.0,19582.41
2019-05-23,11901.3,12041.15,11614.5,11657.05,569030654.0,31180.08
2019-05-24,11748.0,11859.0,11658.1,11844.1,374637415.0,20028.49
2019-05-27,11855.5,11957.15,11812.4,11924.75,348356214.0,17735.36
2019-05-28,11958.35,11958.55,11864.9,11928.75,598308334.0,28833.54
2019-05-29,11905.8,11931.9,11836.8,11861.1,318068673.0,15985.92
2019-05-30,11865.3,11968.55,11859.4,11945.9,421199867.0,20261.85
2019-05-31,11999.8,12039.25,11829.45,11922.8,438879129.0,22789.0
2019-06-03,11953.75,12103.05,11920.1,12088.55,315296955.0,17451.36
2019-06-04,12052.65,12095.2,12005.85,12021.65,289221904.0,15308.28
2019-06-06,12039.8,12039.8,11830.25,11843.75,415206942.0,21144.77
2019-06-07,11865.2,11897.5,11769.5,11870.65,302455910.0,14939.4
2019-06-10,11934.9,11975.05,11871.75,11922.7,303329445.0,13125.41
2019-06-11,11959.85,12000.35,11904.35,11965.6,332181958.0,15392.28
2019-06-12,11962.45,11962.45,11866.35,11906.2,283718253.0,14120.17
2019-06-13,11873.9,11931.35,11817.05,11914.05,447901993.0,18680.91
2019-06-14,11910.1,11911.85,11797.7,11823.3,390294634.0,16226.57
2019-06-17,11844.0,11844.05,11657.75,11672.15,295528399.0,13851.67
2019-06-18,11677.05,11727.2,11641.15,11691.5,365525622.0,16120.69
2019-06-19,11744.45,11802.5,11625.1,11691.45,446933027.0,18722.71
2019-06-20,11653.65,11843.5,11635.05,11831.75,442016954.0,18839.11
2019-06-21,11827.6,11827.95,11705.1,11724.1,468430388.0,23346.13
2019-06-24,11725.8,11754.0,11670.2,11699.65,277620788.0,12631.38
2019-06-25,11681.0,11814.4,11651.0,11796.45,300476353.0,13822.83
2019-06-26,11768.15,11871.85,11757.55,11847.55,327885018.0,14650.89
2019-06-27,11860.85,11911.15,11821.05,11841.55,480169350.0,23300.3
2019-06-28,11861.15,11871.7,11775.5,11788.85,303888701.0,15191.9
2019-07-01,11839.9,11884.65,11830.8,11865.6,278415889.0,12874.96
2019-07-02,11890.3,11917.45,11814.7,11910.3,363197036.0,13615.94
2019-07-03,11932.15,11945.2,11887.05,11916.75,340527508.0,14290.33
2019-07-04,11928.8,11969.25,11923.65,11946.75,333595172.0,14758.87
2019-07-05,11964.75,11981.75,11797.9,11811.15,530720039.0,18871.99
2019-07-08,11770.4,11771.9,11523.3,11558.6,464029444.0,19146.25
2019-07-09,11531.6,11582.55,11461.0,11555.9,442520253.0,21577.95
2019-07-10,11536.15,11593.7,11475.65,11498.9,337571014.0,16098.53
2019-07-11,11561.45,11599.0,11519.5,11582.9,317257578.0,14586.2
2019-07-12,11601.15,11639.55,11538.6,11552.5,359421182.0,16947.57
2019-07-15,11614.75,11618.4,11532.3,11588.35,368788782.0,15835.99
2019-07-16,11596.65,11670.05,11573.95,11662.6,480156167.0,15967.91
2019-07-17,11670.75,11706.65,11651.15,11687.5,464827734.0,15250.5
2019-07-18,11675.6,11677.15,11582.4,11596.9,498258158.0,16684.03
2019-07-19,11627.95,11640.35,11399.3,11419.25,446049198.0,17326.4
2019-07-22,11392.85,11398.15,11301.25,11346.2,516044335.0,19304.23
2019-07-23,11372.25,11398.15,11302.8,11331.05,458931191.0,19199.32
2019-07-24,11322.45,11359.75,11229.8,11271.3,413202832.0,18353.13
2019-07-25,11290.4,11361.4,11239.35,11252.15,553676897.0,24329.21
2019-07-26,11247.45,11307.6,11210.05,11284.3,522670420.0,20350.38
2019-07-29,11307.5,11310.95,11152.4,11189.2,482862376.0,18705.92
2019-07-30,11213.7,11267.45,11072.65,11085.4,479059399.0,20545.71
2019-07-31,11034.05,11145.3,10999.4,11118.0,536694278.0,23681.22
2019-08-01,11060.2,11076.75,10881.0,10980.0,499918953.0,21048.32
2019-08-02,10930.3,11080.15,10848.95,10997.35,547416246.0,23972.04
2019-08-05,10895.8,10895.8,10782.6,10862.6,506556609.0,20824.1
2019-08-06,10815.4,11018.55,10813.8,10948.25,517891491.0,21676.4
2019-08-07,10958.1,10975.65,10835.9,10855.5,548465787.0,21228.28
2019-08-08,10899.2,11058.05,10842.95,11032.45,482471622.0,20667.6
2019-08-09,11087.9,11181.45,11062.8,11109.65,538063563.0,21092.05
2019-08-13,11139.4,11145.9,10901.6,10925.85,624634647.0,24790.67
2019-08-14,11003.25,11078.15,10935.6,11029.4,511541716.0,19712.81
2019-08-16,11043.65,11068.65,10924.3,11047.8,470909918.0,19281.91
2019-08-19,11094.8,11146.9,11037.85,11053.9,369493161.0,14120.35
2019-08-20,11063.9,11076.3,10985.3,11017.0,444715679.0,16915.96
2019-08-21,11018.15,11034.2,10906.65,10918.7,557867906.0,16747.99
2019-08-22,10905.3,10908.25,10718.3,10741.35,668193449.0,18764.38
2019-08-23,10699.6,10862.55,10637.15,10829.35,667079625.0,20983.75
2019-08-26,11000.3,11070.3,10756.55,11057.85,684141923.0,22375.99
2019-08-27,11106.55,11141.75,11049.5,11105.35,685551267.0,27413.16
2019-08-28,11101.3,11129.65,10987.65,11046.1,549954696.0,16739.43
2019-08-29,10996.05,11021.1,10922.4,10948.3,649876160.0,20127.77
2019-08-30,10987.8,11042.6,10874.8,11023.25,628154431.0,21057.31
2019-09-03,10960.95,10967.5,10772.7,10797.9,483038985.0,16595.6
2019-09-04,10790.4,10858.75,10746.35,10844.65,508784352.0,19195.1
2019-09-05,10860.95,10920.1,10816.0,10847.9,595699267.0,18279.88
2019-09-06,10883.8,10957.05,10867.45,10946.2,497214445.0,18167.78
2019-09-09,10936.7,11028.85,10889.8,11003.05,412471067.0,14762.07
2019-09-11,11028.5,11054.8,11011.65,11035.7,687140326.0,19550.59
2019-09-12,11058.3,11081.75,10964.95,10982.8,551436050.0,17510.17
2019-09-13,10986.8,11084.45,10945.75,11075.9,624305151.0,18012.76
2019-09-16,10994.85,11052.7,10968.2,11003.5,434449776.0,15786.17
2019-09-17,11000.1,11000.1,10796.5,10817.6,482013044.0,17721.93
2019-09-18,10872.8,10885.15,10804.85,10840.65,519155072.0,16784.43
2019-09-19,10845.2,10845.2,10670.25,10704.8,642599183.0,16642.83
2019-09-20,10746.8,11381.9,10691.0,11274.2,1356767450.0,54081.53
2019-09-23,11542.7,11694.85,11471.35,11600.2,882826741.0,40005.01
2019-09-24,11590.7,11655.05,11539.2,11588.2,651722255.0,26930.07
2019-09-25,11564.85,11564.95,11416.1,11440.2,629054640.0,25266.24
2019-09-26,11469.85,11610.85,11466.35,11571.2,844465614.0,30707.84
2019-09-27,11556.35,11593.6,11499.75,11512.4,650017280.0,19036.94
2019-09-30,11491.15,11508.25,11390.8,11474.45,756848686.0,23748.07
2019-10-01,11515.4,11554.2,11247.9,11359.9,1305415159.0,28972.72
2019-10-03,11322.25,11370.4,11257.35,11314.0,1017479514.0,21658.38
2019-10-04,11388.45,11400.3,11158.35,11174.75,928524450.0,22470.76
2019-10-07,11196.2,11233.85,11112.65,11126.4,733198763.0,18641.37
2019-10-09,11152.95,11321.6,11090.15,11313.3,741148639.0,20961.54
2019-10-10,11280.5,11293.35,11208.55,11234.55,562017945.0,19234.31
2019-10-11,11257.7,11362.9,11189.4,11305.05,737795150.0,22511.39
2019-10-14,11335.9,11420.45,11290.05,11341.15,587579191.0,17499.48
2019-10-15,11360.85,11462.35,11342.1,11428.3,527396180.0,17041.55
2019-10-16,11464.95,11481.05,11411.1,11464.0,533468525.0,18266.06
2019-10-17,11466.3,11599.1,11439.65,11586.35,797572398.0,20839.2
2019-10-18,11580.3,11684.7,11553.15,11661.85,853440208.0,22315.99
2019-10-22,11657.15,11714.35,11573.65,11588.35,867601307.0,29726.27
2019-10-23,11596.2,11651.6,11554.4,11604.1,664159887.0,23397.69
2019-10-24,11661.65,11679.6,11534.65,11582.6,700481662.0,25177.46
2019-10-25,11646.15,11646.9,11490.75,11583.9,812027840.0,23611.51
2019-10-27,11662.25,11672.4,11604.6,11627.15,161779004.0,3548.21
2019-10-29,11643.95,11809.4,11627.35,11786.85,951722529.0,27054.87
2019-10-30,11883.9,11883.95,11784.45,11844.1,725219760.0,22672.18
2019-10-31,11890.45,11945.0,11855.1,11877.45,1414837250.0,31304.73
2019-11-01,11886.6,11918.3,11843.35,11890.6,855338495.0,24933.55
2019-11-04,11928.9,11989.15,11905.35,11941.3,823050457.0,23203.88
2019-11-05,11974.6,11978.95,11861.9,11917.2,631952071.0,20995.88
2019-11-06,11911.5,12002.9,11850.25,11966.05,603351290.0,23324.97
2019-11-07,12021.1,12021.4,11946.85,12012.05,562963817.0,20898.24
2019-11-08,11987.15,12034.15,11888.75,11908.15,789254360.0,22931.52
2019-11-11,11879.2,11932.65,11853.95,11913.45,548979515.0,16548.47
2019-11-13,11908.3,11946.8,11823.2,11840.45,659035969.0,20401.5
2019-11-14,11858.75,11895.65,11802.65,11872.1,559494025.0,19114.86
2019-11-15,11904.2,11973.65,11879.25,11895.45,580154179.0,22350.63
2019-11-18,11915.15,11946.2,11867.6,11884.5,514352437.0,17991.41
2019-11-19,11919.45,11958.85,11881.75,11940.1,613909679.0,21574.84
2019-11-20,12004.75,12038.6,11966.05,11999.1,646661147.0,24341.14
2019-11-21,12025.65,12028.2,11956.9,11968.4,557685781.0,21609.99
2019-11-22,11967.3,11968.1,11883.5,11914.4,486815185.0,19243.57
2019-11-25,11922.45,12084.5,11919.75,12073.75,534289467.0,19990.44
2019-11-26,12110.2,12132.45,12006.35,12037.7,1201335831.0,46030.62
2019-11-27,12068.5,12114.9,12055.15,12100.7,584226618.0,19937.4
2019-11-28,12132.1,12158.8,12099.95,12151.15,620479403.0,21229.58
2019-11-29,12146.2,12147.4,12017.4,12056.05,804430391.0,21838.04
2019-12-02,12137.05,12137.15,12023.7,12048.2,720945335.0,23113.18
2019-12-03,12067.65,12068.6,11956.4,11994.2,605789334.0,18203.76
2019-12-04,11969.95,12054.7,11935.3,12043.2,747193818.0,22132.83
2019-12-05,12071.25,12081.2,11998.75,12018.4,562228745.0,19589.81
2019-12-06,12047.35,12057.05,11888.85,11921.5,609221205.0,18245.49
2019-12-09,11939.1,11981.95,11888.05,11937.5,599115748.0,16672.87
2019-12-10,11950.5,11953.2,11844.7,11856.8,650219487.0,16514.63
2019-12-11,11867.35,11923.2,11832.3,11910.15,997655048.0,18760.57
2019-12-12,11944.3,12005.5,11934.0,11971.8,752617138.0,18401.22
2019-12-13,12026.4,12098.85,12023.6,12086.7,597712516.0,20626.8
2019-12-16,12131.35,12134.65,12046.3,12053.95,437703921.0,16110.34
2019-12-17,12082.45,12182.75,12070.35,12165.0,499585789.0,20968.79
2019-12-18,12197.0,12237.7,12163.45,12221.65,518854651.0,22341.06
2019-12-19,12223.4,12268.35,12191.15,12259.7,623049839.0,19761.9
2019-12-20,12266.45,12293.9,12252.75,12271.8,810676090.0,25750.24
2019-12-23,12235.45,12287.15,12213.25,12262.75,604782354.0,18078.23
2019-12-24,12269.25,12283.7,12202.1,12214.55,470290298.0,13864.56
2019-12-26,12211.85,12221.55,12118.85,12126.55,520326632.0,16362.31
2019-12-27,12172.9,12258.45,12157.9,12245.8,383788556.0,13676.2
2019-12-30,12274.9,12286.45,12213.8,12255.85,411084614.0,14556.73
2019-12-31,12247.1,12247.1,12151.8,12168.45,426931711.0,14812.89
2020-01-01,12202.15,12222.2,12165.3,12182.5,304078039.0,10445.68
2020-01-02,12198.55,12289.9,12195.25,12282.2,407697594.0,15256.55
2020-01-03,12261.1,12265.6,12191.35,12226.65,428770054.0,16827.27
2020-01-06,12170.6,12179.1,11974.2,11993.05,396501419.0,16869.22
2020-01-07,12079.1,12152.15,12005.35,12052.95,447818617.0,17797.68
2020-01-08,11939.1,12044.95,11929.6,12025.35,445991640.0,18281.15
2020-01-09,12153.15,12224.05,12132.55,12215.9,477469878.0,18456.64
2020-01-10,12271.0,12311.2,12213.2,12256.8,660627930.0,18818.62
2020-01-13,12296.7,12337.75,12285.8,12329.55,500968242.0,17522.13
2020-01-14,12333.1,12374.25,12308.7,12362.3,616260555.0,17948.92
2020-01-15,12349.4,12355.15,12278.75,12343.3,684352965.0,17882.51
2020-01-16,12347.1,12389.05,12315.8,12355.5,395670245.0,16004.06
2020-01-17,12328.4,12385.45,12321.4,12352.35,502060615.0,21397.63
2020-01-20,12430.5,12430.5,12216.9,12224.55,491609317.0,21415.43
2020-01-21,12195.3,12230.05,12162.3,12169.85,443976442.0,18682.65
2020-01-22,12218.35,12225.05,12087.9,12106.9,526294513.0,19758.68
2020-01-23,12123.75,12189.0,12094.1,12180.35,867653663.0,23829.39
2020-01-24,12174.55,12272.15,12149.65,12248.25,593237908.0,18032.27
2020-01-27,12197.1,12216.6,12107.0,12119.0,441158138.0,17988.61
2020-01-28,12148.1,12163.55,12024.5,12055.8,478484057.0,20917.62
2020-01-29,12114.9,12169.6,12103.8,12129.5,514362340.0,20646.18
2020-01-30,12147.75,12150.3,12010.6,12035.8,538138743.0,19372.67
2020-01-31,12100.4,12103.55,11945.85,11962.1,771278258.0,26044.91
2020-02-01,11939.0,12017.35,11633.3,11661.85,537634767.0,20598.12
2020-02-03,11627.45,11749.85,11614.5,11707.9,669815788.0,25415.26
2020-02-04,11786.25,11986.15,11783.4,11979.65,560430291.0,22338.5
2020-02-05,12005.85,12098.15,11953.35,12089.15,758032580.0,22998.05
2020-02-06,12120.0,12160.6,12084.65,12137.95,565116236.0,21735.92
2020-02-07,12151.15,12154.7,12073.95,12098.35,473475144.0,16339.61
2020-02-10,12102.35,12103.55,11990.75,12031.5,525674715.0,17185.14
2020-02-11,12108.4,12172.3,12099.0,12107.9,480491557.0,16209.52
2020-02-12,12151.0,12231.75,12144.3,12201.2,412399174.0,16598.33
2020-02-13,12219.55,12225.65,12139.8,12174.65,501510138.0,16315.27
2020-02-14,12190.15,12246.7,12091.2,12113.45,623053270.0,20759.51
2020-02-17,12131.8,12159.6,12037.0,12045.8,455412408.0,15439.55
2020-02-18,12028.25,12030.75,11908.05,11992.5,677307424.0,18853.0
2020-02-19,12090.6,12134.7,12042.1,12125.9,514030605.0,17610.89
2020-02-20,12119.0,12152.0,12071.45,12080.85,502875583.0,18831.51
2020-02-24,12012.55,12012.55,11813.4,11829.4,491224913.0,19421.04
2020-02-25,11877.5,11883.05,11779.9,11797.9,461349973.0,18510.82
2020-02-26,11738.55,11783.25,11639.6,11678.5,567990976.0,21887.07
2020-02-27,11661.25,11663.85,11536.7,11633.3,609266324.0,21623.47
2020-02-28,11382.0,11384.8,11175.05,11201.75,810523106.0,32297.15
2020-03-02,11387.35,11433.0,11036.25,11132.75,681148567.0,24204.55
2020-03-03,11217.55,11342.25,11152.55,11303.3,696919348.0,23281.2
2020-03-04,11351.35,11356.6,11082.15,11251.0,798021596.0,26928.46
2020-03-05,11306.05,11389.5,11244.6,11269.0,1353209029.0,26980.65
2020-03-06,10942.65,11035.1,10827.4,10989.45,1811564187.0,26455.29
2020-03-09,10742.05,10751.55,10294.45,10451.45,1566119057.0,35151.79
2020-03-11,10334.3,10545.1,10334.0,10458.4,1219079693.0,32548.47
2020-03-12,10039.95,10040.75,9508.0,9590.15,1344263317.0,39283.97
2020-03-13,9107.6,10159.4,8555.15,9955.2,1389061775.0,44167.89
2020-03-16,9587.8,9602.2,9165.1,9197.4,898523271.0,29181.8
2020-03-17,9285.4,9403.8,8915.6,8967.05,936185892.0,28004.16
2020-03-18,9088.45,9127.55,8407.05,8468.8,1517275761.0,39256.71
2020-03-19,8063.3,8575.45,7832.55,8263.45,926508824.0,34274.23
2020-03-20,8284.45,8883.0,8178.2,8745.45,1072263600.0,37321.25
2020-03-23,7945.7,8159.25,7583.6,7610.25,654151814.0,23891.9
2020-03-24,7848.3,8036.95,7511.1,7801.05,739354439.0,28282.09
2020-03-25,7735.15,8376.75,7714.75,8317.85,738114713.0,28482.01
2020-03-26,8451.0,8749.05,8304.9,8641.45,866534643.0,32228.31
2020-03-27,8949.1,9038.9,8522.9,8660.25,801923401.0,31336.86
2020-03-30,8385.95,8576.0,8244.0,8281.1,593953051.0,24724.44
2020-03-31,8529.35,8678.3,8358.0,8597.75,713390935.0,27401.3
2020-04-01,8584.1,8588.1,8198.35,8253.8,507509685.0,21307.3
2020-04-03,8356.55,8356.55,8055.8,8083.8,697752438.0,26561.18
2020-04-07,8446.3,8819.4,8360.95,8792.2,815245226.0,35206.69
2020-04-08,8688.9,9131.7,8653.9,8748.75,897562690.0,37641.68
2020-04-09,8973.05,9128.35,8904.55,9111.9,743036134.0,32907.82
2020-04-13,9103.95,9112.05,8912.4,8993.85,644468815.0,26749.06
2020-04-15,9196.4,9261.2,8874.1,8925.3,880159358.0,41878.64
2020-04-16,8851.25,9053.75,8821.9,8992.8,720116479.0,31318.29
2020-04-17,9323.45,9324.0,9091.35,9266.75,684910520.0,33334.73
2020-04-20,9390.2,9390.85,9230.8,9261.85,726364699.0,28620.91
2020-04-21,9016.95,9044.4,8909.4,8981.45,655122903.0,28273.89
2020-04-22,9026.75,9209.75,8946.25,9187.3,734383388.0,33981.82
2020-04-23,9232.35,9343.6,9170.15,9313.9,666650462.0,30270.55
2020-04-24,9163.9,9296.9,9141.3,9154.4,659439249.0,32859.05
2020-04-27,9259.7,9377.1,9250.35,9282.3,512793298.0,26696.54
2020-04-28,9389.8,9404.4,9260.0,9380.9,614548983.0,30091.41
2020-04-29,9408.6,9599.85,9392.35,9553.35,653026950.0,31673.23
2020-04-30,9753.5,9889.05,9731.5,9859.9,931173802.0,39332.46
2020-05-04,9533.5,9533.5,9266.95,9293.5,687487134.0,29785.95
2020-05-05,9429.4,9450.9,9190.75,9205.6,725196178.0,29700.2
2020-05-06,9226.8,9346.9,9116.5,9270.9,722185448.0,30798.1
2020-05-07,9234.05,9277.85,9175.9,9199.05,708740416.0,59705.53
2020-05-08,9376.95,9382.65,9238.2,9251.5,609053504.0,30743.45
2020-05-11,9348.15,9439.9,9219.95,9239.2,704647074.0,31048.47
2020-05-12,9168.85,9240.85,9043.95,9196.55,805458787.0,37706.27
2020-05-13,9584.2,9584.5,9351.1,9383.55,846395245.0,36488.9
2020-05-14,9213.95,9281.1,9119.75,9142.75,602555564.0,29541.59
2020-05-15,9182.4,9182.4,9050.0,9136.85,575857112.0,25847.33
2020-05-18,9158.3,9158.3,8806.75,8823.25,772983297.0,33347.46
2020-05-19,8961.7,9030.35,8855.3,8879.1,762152894.0,32026.94
2020-05-20,8889.15,9093.8,8875.35,9066.55,622308140.0,30721.99
2020-05-21,9079.45,9178.55,9056.1,9106.25,631542699.0,28303.51
2020-05-22,9067.9,9149.6,8968.55,9039.25,675759336.0,31625.47
2020-05-26,9099.75,9161.65,8996.65,9029.05,654959960.0,30871.59
2020-05-27,9082.2,9334.0,9004.25,9314.95,763492487.0,34603.88
2020-05-28,9364.95,9511.25,9336.5,9490.1,837911425.0,37761.91
2020-05-29,9422.2,9598.85,9376.9,9580.3,967005438.0,45006.25
2020-06-01,9726.85,9931.6,9706.95,9826.15,794183122.0,38096.92
2020-06-02,9880.85,9995.6,9824.05,9979.1,770192848.0,36723.11
2020-06-03,10108.3,10176.2,10035.55,10061.55,794664422.0,38343.61
2020-06-04,10054.25,10123.85,9944.25,10029.1,775106567.0,36399.04
2020-06-05,10093.8,10177.8,10040.75,10142.15,987122302.0,37824.63
2020-06-08,10326.75,10328.5,10120.25,10167.45,936485541.0,37819.06
2020-06-09,10181.15,10291.15,10021.45,10046.65,754217460.0,36201.05
2020-06-10,10072.6,10148.75,10036.85,10116.15,632383068.0,28485.47
2020-06-11,10094.1,10112.05,9885.05,9902.0,715453486.0,30813.85
2020-06-12,9544.95,9996.05,9544.35,9972.9,796306399.0,36505.77
2020-06-15,9919.35,9943.35,9726.35,9813.7,716053036.0,31926.65
2020-06-16,10014.8,10046.15,9728.5,9914.0,899895044.0,36257.89
2020-06-17,9876.7,10003.6,9833.8,9881.15,685418390.0,30700.69
2020-06-18,9863.25,10111.2,9845.05,10091.65,622895963.0,28594.32
2020-06-19,10119.0,10272.4,10072.65,10244.4,892096343.0,48103.56
2020-06-22,10318.75,10393.65,10277.6,10311.2,685385093.0,35529.8
2020-06-23,10347.95,10484.7,10301.75,10471.0,669195109.0,34148.13
2020-06-24,10529.25,10553.15,10281.95,10305.3,854799801.0,41394.45
2020-06-25,10235.55,10361.8,10194.5,10288.9,994190886.0,41726.07
2020-06-26,10378.9,10409.85,10311.25,10383.0,671910159.0,31841.68
2020-06-29,10311.95,10337.95,10223.6,10312.4,574544482.0,27019.46
2020-06-30,10382.6,10401.05,10267.35,10302.1,556238560.0,27342.55
2020-07-01,10323.8,10447.05,10299.6,10430.05,573550127.0,28736.28
2020-07-02,10493.05,10598.2,10485.55,10551.7,597423931.0,31235.17
2020-07-03,10614.95,10631.3,10562.65,10607.35,525190704.0,25186.39
2020-07-06,10723.85,10811.4,10695.1,10763.65,571212914.0,29857.54
2020-07-07,10802.85,10813.8,10689.7,10799.65,636764929.0,36502.37
2020-07-08,10818.65,10847.85,10676.55,10705.75,767941333.0,37676.34
2020-07-09,10755.55,10836.85,10733.0,10813.45,618652409.0,31315.87
2020-07-10,10764.1,10819.4,10713.0,10768.05,590705425.0,31557.58
2020-07-13,10851.85,10894.05,10756.05,10802.7,554050579.0,30606.3
2020-07-14,10750.85,10755.65,10562.9,10607.35,532368699.0,30902.47
2020-07-15,10701.0,10827.45,10577.75,10618.2,715901258.0,42376.03
2020-07-16,10706.2,10755.3,10595.2,10739.95,694402635.0,41453.95
2020-07-17,10752.0,10933.45,10749.65,10901.7,676881092.0,35592.83
2020-07-20,10999.45,11037.9,10953.0,11022.2,554306867.0,32738.64
2020-07-21,11126.1,11179.55,11113.25,11162.25,771998838.0,42461.89
2020-07-22,11231.2,11238.1,11056.55,11132.6,765074288.0,41068.72
2020-07-23,11135.0,11239.8,11103.15,11215.45,621575333.0,32744.93
2020-07-24,11149.95,11225.4,11090.3,11194.15,678935175.0,40217.17
2020-07-27,11225.0,11225.0,11087.85,11131.8,588148687.0,34539.73
2020-07-28,11154.1,11317.75,11151.4,11300.55,683891350.0,38677.47
2020-07-29,11276.9,11341.4,11149.75,11202.85,600726301.0,38726.02
2020-07-30,11254.3,11299.95,11084.95,11102.15,677761342.0,39150.44
2020-07-31,11139.5,11150.4,11026.65,11073.45,642560311.0,36220.09
2020-08-03,11057.55,11058.05,10882.25,10891.6,680929323.0,31149.94
2020-08-04,10946.65,11112.25,10908.1,11095.25,625738313.0,35357.96
2020-08-05,11155.75,11225.65,11064.05,11101.65,667639446.0,34894.58
2020-08-06,11185.7,11256.8,11127.3,11200.15,600374615.0,31501.08
2020-08-07,11186.65,11231.9,11142.05,11214.05,452629891.0,27054.43
2020-08-10,11270.25,11337.3,11238.0,11270.15,491999534.0,29108.25
2020-08-11,11322.25,11373.6,11299.15,11322.5,586084846.0,30314.89
2020-08-12,11289.0,11322.0,11242.65,11308.4,609858960.0,28088.09
2020-08-13,11334.85,11359.3,11269.95,11300.45,562355175.0,26500.52
2020-08-14,11353.3,11366.25,11111.45,11178.4,645109756.0,31059.23
2020-08-17,11248.9,11267.1,11144.5,11247.1,633963958.0,27468.67
