Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),EMA_20,EMA_50,SMA_20,STD_20,Upper_Band,Lower_Band,RSI,OBV,VWAP
2020-05-14,9213.95,9281.1,9119.75,9142.75,602555564.0,29541.59,9238.74245488595,9593.11716391778,9270.875,187.57708415534714,9646.029168310693,8895.720831689307,46.09540756963933,17831428329.0,490.2716324431783
2020-05-15,9182.4,9182.4,9050.0,9136.85,575857112.0,25847.33,9229.038411563479,9575.22433396022,9278.077500000001,178.9027319345428,9635.882963869088,8920.272036130915,49.569441377787605,17255571217.0,448.8497139547354
2020-05-18,9158.3,9158.3,8806.75,8823.25,772983297.0,33347.46,9190.391896176481,9545.735144393151,9255.9025,205.8388092376674,9667.580118475335,8844.224881524666,39.67847105115234,16482587920.0,431.4124267551929
2020-05-19,8961.7,9030.35,8855.3,8879.1,762152894.0,32026.94,9160.745048921579,9519.592589711066,9236.765000000001,222.3845135539903,9681.534027107982,8791.99597289202,38.49610270518112,17244740814.0,420.21673409797484
2020-05-20,8889.15,9093.8,8875.35,9066.55,622308140.0,30721.99,9151.774091881429,9501.826213643966,9241.02,218.0135029623346,9677.047005924669,8804.992994075332,38.91621129326044,17867048954.0,493.67809972725087
2020-05-21,9079.45,9178.55,9056.1,9106.25,631542699.0,28303.51,9147.438464083198,9486.313420952047,9236.9675,219.81050707361715,9676.588514147235,8797.346485852766,30.46678589015889,18498591653.0,448.1646299579817
2020-05-22,9067.9,9149.6,8968.55,9039.25,675759336.0,31625.47,9137.134800837179,9468.781522091182,9223.235,223.3027789329364,9669.840557865873,8776.629442134128,41.10858541703095,17822832317.0,467.99900963558423
2020-05-26,9099.75,9161.65,8996.65,9029.05,654959960.0,30871.59,9126.841010281258,9451.537148675841,9216.967499999999,227.06391592390565,9671.09533184781,8762.839668152188,43.47102547982689,17167872357.0,471.3507982991815
2020-05-27,9082.2,9334.0,9004.25,9314.95,763492487.0,34603.88,9144.756152159232,9446.18078990424,9218.6,227.67490095867078,9673.949801917342,8763.250198082658,51.400502336820054,17931364844.0,453.23144090087163
2020-05-28,9364.95,9511.25,9336.5,9490.1,837911425.0,37761.91,9177.646042429782,9447.90311186878,9224.060000000001,233.0186437090689,9690.097287418139,8758.022712581864,58.683134938393174,18769276269.0,450.6670857244846
2020-05-29,9422.2,9598.85,9376.9,9580.3,967005438.0,45006.25,9215.99403838885,9453.095146697455,9225.4075,235.09178458180116,9695.591069163602,8755.223930836397,59.593277703215236,19736281707.0,465.4187890926835
2020-06-01,9726.85,9931.6,9706.95,9826.15,794183122.0,38096.92,9274.104129970863,9467.72474878775,9223.72,230.3714005920675,9684.462801184134,8762.977198815865,65.07125433303372,20530464829.0,479.6994414091817
2020-06-02,9880.85,9995.6,9824.05,9979.1,770192848.0,36723.11,9341.246593783162,9487.778680207839,9258.0,285.6733495301967,9829.346699060394,8686.653300939606,69.01654880804843,21300657677.0,476.8040899803318
2020-06-03,10108.3,10176.2,10035.55,10061.55,794664422.0,38343.61,9409.846918184765,9510.27951627812,9300.7975,336.92809730979667,9974.653694619594,8626.941305380407,67.357910906298,22095322099.0,482.51323374333725
2020-06-04,10054.25,10123.85,9944.25,10029.1,775106567.0,36399.04,9468.823402167169,9530.625417600548,9338.7075,374.00236569608984,10086.712231392181,8590.70276860782,75.4019430831399,21320215532.0,469.6004594681753
2020-06-05,10093.8,10177.8,10040.75,10142.15,987122302.0,37824.63,9532.949744817915,9554.606773773075,9385.8625,412.89869882773667,10211.659897655472,8560.065102344526,77.14386002808078,22307337834.0,383.18078644727046
2020-06-08,10326.75,10328.5,10120.25,10167.45,936485541.0,37819.06,9593.378340549543,9578.63984146825,9431.66,446.6305958009125,10324.921191601825,8538.398808398175,92.9868883914295,23243823375.0,403.840298053251
2020-06-09,10181.15,10291.15,10021.45,10046.65,754217460.0,36201.05,9636.547070021015,9596.993181018515,9472.0325,464.4562166424782,10400.944933284956,8543.120066715042,85.84850624827286,22489605915.0,479.98159575886774
2020-06-10,10072.6,10148.75,10036.85,10116.15,632383068.0,28485.47,9682.223539542823,9617.352271958966,9518.0125,480.97409408183563,10479.960688163672,8556.06431183633,84.74346242965902,23121988983.0,450.446437316693
2020-06-11,10094.1,10112.05,9885.05,9902.0,715453486.0,30813.85,9703.154631014935,9628.514927960576,9543.935000000001,487.27557427977376,10518.486148559548,8569.383851440454,73.61346034006942,22406535497.0,430.68977373044765
2020-06-12,9544.95,9996.05,9544.35,9972.9,796306399.0,36505.77,9728.84466615637,9642.0202249033,9585.442500000001,486.65973936075835,10558.761978721517,8612.123021278485,77.64159043135861,23202841896.0,458.438737222806
2020-06-15,9919.35,9943.35,9726.35,9813.7,716053036.0,31926.65,9736.92612652243,9648.75276510317,9619.285,477.26613427023983,10573.817268540479,8664.75273145952,71.34695432162587,22486788860.0,445.8699062062213
2020-06-16,10014.8,10046.15,9728.5,9914.0,899895044.0,36257.89,9753.790304948865,9659.154617452066,9673.822499999998,442.5746875642253,10558.971875128449,8788.673124871548,68.12830988046605,23386683904.0,402.9124311968097
2020-06-17,9876.7,10003.6,9833.8,9881.15,685418390.0,30700.69,9765.919799715639,9667.860318728455,9723.925,402.8040112108731,10529.533022421745,8918.316977578253,62.94910427497599,22701265514.0,447.91167625368206
2020-06-18,9863.25,10111.2,9845.05,10091.65,622895963.0,28594.32,9796.941723552245,9684.479521915575,9775.18,379.2866324814853,10533.75326496297,9016.60673503703,65.68317742677507,23324161477.0,459.054508272676
2020-06-19,10119.0,10272.4,10072.65,10244.4,892096343.0,48103.56,9839.55679749965,9706.437187722808,9832.0875,358.44983752253495,10548.98717504507,9115.18782495493,63.60472302638001,24216257820.0,539.2193385552305
2020-06-22,10318.75,10393.65,10277.6,10311.2,685385093.0,35529.8,9884.475197737778,9730.15337643956,9895.685000000001,321.28885843244416,10538.26271686489,9253.107283135112,61.4438318401103,24901642913.0,518.3917824136278
2020-06-23,10347.95,10484.7,10301.75,10471.0,669195109.0,34148.13,9940.334702715132,9759.206185206636,9967.782500000001,275.03819987111893,10517.85889974224,9417.706100257763,63.39516472012304,25570838022.0,510.28660462011834
2020-06-24,10529.25,10553.15,10281.95,10305.3,854799801.0,41394.45,9975.093302456547,9780.621628924024,10017.3,237.96974044740693,10493.239480894814,9541.360519105185,58.31126624939814,24716038221.0,484.259003705594
2020-06-25,10235.55,10361.8,10194.5,10288.9,994190886.0,41726.07,10004.979654603543,9800.554114064258,10057.24,210.24859947008073,10477.737198940162,9636.742801059838,54.68864819962299,23721847335.0,419.69877804733767
2020-06-26,10378.9,10409.85,10311.25,10383.0,671910159.0,31841.68,10040.981592260348,9823.395129198994,10097.375,190.05767095714552,10477.49034191429,9717.25965808571,56.59678653404742,24393757494.0,473.89788014799166
2020-06-29,10311.95,10337.95,10223.6,10312.4,574544482.0,27019.46,10066.83096442603,9842.571790799035,10121.6875,184.55740005389455,10490.802300107789,9752.572699892211,58.39095702693316,23819213012.0,470.27620743906124
2020-06-30,10382.6,10401.05,10267.35,10302.1,556238560.0,27342.55,10089.237539242598,9860.592504885348,10137.8375,185.55298142215995,10508.94346284432,9766.73153715568,56.09932102207502,23262974452.0,491.5615702730138
2020-07-01,10323.8,10447.05,10299.6,10430.05,573550127.0,28736.28,10121.695868838542,9882.924171360433,10156.2625,195.60258035355068,10547.467660707101,9765.0573392929,68.35865521677155,23836524579.0,501.02473432108576
2020-07-02,10493.05,10598.2,10485.55,10551.7,597423931.0,31235.17,10162.648643234872,9909.150674444338,10182.3925,211.9448781837729,10606.282256367545,9758.502743632454,69.43716837934049,24433948510.0,522.8309141837842
2020-07-03,10614.95,10631.3,10562.65,10607.35,525190704.0,25186.39,10205.00115340298,9936.531040152404,10205.6525,231.8848242212555,10669.42214844251,9741.88285155749,78.64438589526111,24959139214.0,479.5665614066162
2020-07-06,10723.85,10811.4,10695.1,10763.65,571212914.0,29857.54,10258.205805459838,9968.967077793486,10235.4625,262.9558617533307,10761.37422350666,9709.550776493339,79.47410413848127,25530352128.0,522.7042188335399
2020-07-07,10802.85,10813.8,10689.7,10799.65,636764929.0,36502.37,10309.771919225568,10001.54287866433,10273.1125,287.2809778430078,10847.674455686014,9698.550544313985,81.79300796123226,26167117057.0,573.2471802007802
2020-07-08,10818.65,10847.85,10676.55,10705.75,767941333.0,37676.34,10347.484117394562,10029.158844206906,10302.592499999999,300.28349906277,10903.159498125538,9702.02550187446,73.12297612772048,25399175724.0,490.614821484026
2020-07-09,10755.55,10836.85,10733.0,10813.45,618652409.0,31315.87,10391.861820499842,10059.915360120362,10348.164999999999,305.40718251499385,10958.979365029987,9737.350634970011,72.17913240051452,26017828133.0,506.19490919981206
2020-07-10,10764.1,10819.4,10713.0,10768.05,590705425.0,31557.58,10427.689266166524,10087.685345997994,10387.922499999999,305.7401556170613,10999.402811234122,9776.442188765875,68.10812953347332,25427122708.0,534.2354863255234
2020-07-13,10851.85,10894.05,10756.05,10802.7,554050579.0,30606.3,10463.404574150665,10115.725136351015,10437.372500000001,287.40826063817025,11012.189021276341,9862.555978723662,64.59561735457186,25981173287.0,552.4098549854597
2020-07-14,10750.85,10755.65,10562.9,10607.35,532368699.0,30902.47,10477.113662326792,10135.004542768622,10472.04,261.6147753556219,10995.269550711244,9948.810449288758,62.952956816330044,25448804588.0,580.4712046002539
2020-07-15,10701.0,10827.45,10577.75,10618.2,715901258.0,42376.03,10490.550456390907,10153.953384228676,10508.892499999998,223.07104619711632,10955.034592394231,10062.750407605765,64.18907273354017,26164705846.0,591.9256255867622
2020-07-16,10706.2,10755.3,10595.2,10739.95,694402635.0,41453.95,10514.302793877487,10176.933643670689,10541.307499999999,205.67408574298173,10952.655671485962,10129.959328514036,65.02251588737847,26859108481.0,596.9728211068784
2020-07-17,10752.0,10933.45,10749.65,10901.7,676881092.0,35592.83,10551.197765889156,10205.35585372282,10574.1725,208.23333159779003,10990.639163195581,10157.70583680442,73.03392745465916,27535989573.0,525.8357844630117
2020-07-20,10999.45,11037.9,10953.0,11022.2,554306867.0,32738.64,10596.05512151876,10237.388957498397,10609.7225,221.2594740615592,11052.241448123119,10167.20355187688,75.9140636245861,28090296440.0,590.6230275873526
2020-07-21,11126.1,11179.55,11113.25,11162.25,771998838.0,42461.89,10649.978443278878,10273.658017988657,10644.285,250.50587980313668,11145.296759606274,10143.273240393726,76.12201212986082,28862295278.0,550.0253097531216
2020-07-22,11231.2,11238.1,11056.55,11132.6,765074288.0,41068.72,10695.942401061842,10307.34201728322,10685.65,259.71950102115636,11205.089002042312,10166.210997957687,72.18022145857194,28097220990.0,536.7938858245881
2020-07-23,11135.0,11239.8,11103.15,11215.45,621575333.0,32744.93,10745.419315246429,10342.95409503682,10731.9775,267.7373907176726,11267.452281435346,10196.502718564656,72.74631555322807,28718796323.0,526.8054934219856
2020-07-24,11149.95,11225.4,11090.3,11194.15,678935175.0,40217.17,10788.155570937244,10376.334326604003,10772.535,273.4672890573171,11319.469578114635,10225.600421885365,67.91212449030533,28039861148.0,592.3565530391028
2020-07-27,11225.0,11225.0,11087.85,11131.8,588148687.0,34539.73,10820.883611800364,10405.960431443062,10813.505000000001,262.0445030004961,11337.594006000993,10289.41599399901,63.52347217132846,27451712461.0,587.2618737989294
2020-07-28,11154.1,11317.75,11151.4,11300.55,683891350.0,38677.47,10866.566124962234,10441.04237530804,10863.427500000002,254.4872809744608,11372.402061948924,10354.45293805108,72.8260035305855,28135603811.0,565.5499225132764
2020-07-29,11276.9,11341.4,11149.75,11202.85,600726301.0,38726.02,10898.593160680117,10470.91718411949,10902.0675,243.66093043382466,11389.389360867648,10414.74563913235,65.05916930930461,27534877510.0,644.6533127571519
2020-07-30,11254.3,11299.95,11084.95,11102.15,677761342.0,39150.44,10917.97952632963,10495.671412193235,10929.59,232.85054987928643,11395.291099758573,10463.888900241427,62.39059486723037,26857116168.0,577.6434501925311
2020-07-31,11139.5,11150.4,11026.65,11073.45,642560311.0,36220.09,10932.78623810776,10518.329396028794,10952.895,221.97235656514698,11396.839713130294,10508.950286869707,60.08567703482957,26214555857.0,563.6838967478649
2020-08-03,11057.55,11058.05,10882.25,10891.6,680929323.0,31149.94,10928.863739240354,10532.967458929626,10959.2925,218.0400327049579,11395.372565409916,10523.212434590083,60.6961429915334,25533626534.0,457.46216160528013
2020-08-04,10946.65,11112.25,10908.1,11095.25,625738313.0,35357.96,10944.710049788891,10555.017754657876,10974.0725,216.66338278750655,11407.399265575013,10540.745734424987,65.6764483585817,26159364847.0,565.0598543420178
2020-08-05,11155.75,11225.65,11064.05,11101.65,667639446.0,34894.58,10959.656711713758,10576.454313298744,10993.8675,208.80104120752253,11411.469582415046,10576.265417584955,62.86090172095005,26827004293.0,522.6560564847152
2020-08-06,11185.7,11256.8,11127.3,11200.15,600374615.0,31501.08,10982.560834407686,10600.912967679185,11013.2025,209.11905100577277,11431.440602011546,10594.964397988453,61.111731635578366,27427378908.0,524.6904051731101
2020-08-07,11186.65,11231.9,11142.05,11214.05,452629891.0,27054.43,11004.607421606954,10624.957557181962,11035.5025,205.34681092413297,11446.196121848267,10624.808878151734,57.758725280058194,27880008799.0,597.7163801583754
2020-08-10,11270.25,11337.3,11238.0,11270.15,491999534.0,29108.25,11029.89719097772,10650.259221606198,11058.875,204.0531293692762,11466.981258738553,10650.768741261447,54.68153418951751,28372008333.0,591.6316579275459
2020-08-11,11322.25,11373.6,11299.15,11322.5,586084846.0,30314.89,11057.764125170317,10676.621605072622,11094.6325,182.26170475408802,11459.155909508176,10730.109090491824,58.08016339034974,28958093179.0,517.2440510430805
2020-08-12,11289.0,11322.0,11242.65,11308.4,609858960.0,28088.09,11081.63420848743,10701.397228403108,11129.1425,149.74663977908727,11428.635779558175,10829.649220441825,54.20075021466981,28348234219.0,460.5669809294923
2020-08-13,11334.85,11359.3,11269.95,11300.45,562355175.0,26500.52,11102.473807679104,10724.889493955927,11157.1675,123.16538119587928,11403.498262391759,10910.83673760824,54.8627630375115,27785879044.0,471.24168458127906
2020-08-14,11353.3,11366.25,11111.45,11178.4,645109756.0,31059.23,11109.704873614428,10742.674219683146,11171.002499999999,107.5036210840276,11386.009742168055,10955.995257831943,52.02134119892428,27140769288.0,481.45652288042595
2020-08-17,11248.9,11267.1,11144.5,11247.1,633963958.0,27468.67,11122.790123746387,10762.455622832826,11182.247500000001,102.77804070637256,11387.803581412747,10976.691418587256,47.46116942953503,27774733246.0,433.28441078349124
2020-08-18,11259.8,11401.7,11253.15,11385.35,579242492.0,27267.51,11147.795826246731,10786.88285330997,11193.4025,112.17121133089447,11417.744922661788,10969.060077338212,58.347054518843755,28353975738.0,470.74429753679044
2020-08-19,11452.15,11460.35,11394.1,11408.4,626217997.0,27528.12,11172.61527136609,10811.256074748795,11207.192500000001,120.9151358287789,11449.02277165756,10965.362228342443,65.07803653192852,28980193735.0,439.59324279848187
2020-08-20,11317.45,11361.45,11289.8,11312.2,791587770.0,27676.18,11185.909055045511,10830.900934562567,11212.029999999999,123.17708519003381,11458.384170380066,10965.675829619931,61.02211347583215,28188605965.0,349.62869625941795
2020-08-21,11409.65,11418.5,11362.2,11371.6,668719170.0,26294.26,11203.593906945938,10852.104819481683,11220.9025,128.11338673989147,11477.129273479783,10964.675726520218,74.98438475952534,28857325135.0,393.2033233023662
2020-08-24,11412.0,11497.25,11410.65,11466.45,532900535.0,28920.84,11228.627820570135,10876.196787345147,11237.635,137.38201550542382,11512.399031010847,10962.870968989153,71.78915238318861,29390225670.0,542.7061543482969
2020-08-25,11513.1,11525.9,11423.35,11472.25,638152608.0,28742.82,11251.829932896788,10899.571423135534,11246.22,146.57751712468504,11539.37503424937,10953.06496575063,71.76926691729328,30028378278.0,450.40668391345037
2020-08-26,11512.85,11561.75,11461.85,11549.6,743442521.0,34852.01,11280.188986906618,10925.062739875317,11263.5575,160.97745696660903,11585.512413933218,10941.602586066783,71.04993675079821,30771820799.0,468.792260538458
2020-08-27,11609.3,11617.35,11540.6,11559.25,719776490.0,31580.61,11306.766226248845,10949.932828507657,11286.4125,169.09912141096876,11624.610742821938,10948.214257178062,70.90094453862928,31491597289.0,438.7557865359009
2020-08-28,11602.95,11686.05,11589.4,11647.6,806997707.0,39349.92,11339.226585653716,10977.292325428925,11315.12,179.46070043359884,11674.041400867198,10956.198599132804,71.99463900705094,32298594996.0,487.6088204300189
2020-08-31,11777.55,11794.25,11325.85,11387.5,1371789450.0,61668.55,11343.824053686696,10993.3789009023,11339.914999999999,149.64704975413505,11639.209099508269,11040.62090049173,53.04935259898668,30926805546.0,449.54821601813603
2020-09-01,11464.3,11553.55,11366.9,11470.25,783769555.0,36752.54,11355.864620002249,11012.079728317896,11358.664999999999,140.5975126122333,11639.860025224465,11077.469974775533,57.133412666931136,31710575101.0,468.9202300030651
2020-09-02,11478.55,11554.75,11430.4,11535.0,593494423.0,27454.65,11372.925132382987,11032.586405638764,11380.3325,132.03533446076824,11644.403168921537,11116.261831078464,59.844700944386126,32304069524.0,462.59322642362895
2020-09-03,11566.2,11584.95,11507.65,11527.45,607115212.0,26868.26,11387.64178644175,11051.99282110391,11396.6975,128.7704653897482,11654.238430779496,11139.156569220504,66.20849779428845,31696954312.0,442.55619804828734
2020-09-04,11354.4,11452.05,11303.65,11333.85,681338905.0,31746.86,11382.518759161583,11063.046043805718,11402.6875,122.45878348011146,11647.605066960223,11157.769933039777,53.609620105688016,31015615407.0,465.9481466128813
2020-09-07,11359.6,11381.15,11251.7,11355.05,560322964.0,25959.82,11379.90268686048,11074.497179342748,11406.932499999999,119.04657677103637,11645.025653542072,11168.839346457926,48.60317167619394,31575938371.0,463.30101866037387
2020-09-08,11378.55,11437.25,11290.45,11317.35,572239350.0,27979.7,11373.945288111863,11084.020819368523,11406.675,119.24422362753614,11645.163447255072,11168.186552744926,45.85853991357747,31003699021.0,488.95099576776744
2020-09-09,11218.6,11298.15,11185.15,11278.0,728880693.0,32660.67,11364.807641625019,11091.627846059953,11405.155,120.74714434939622,11646.649288698793,11163.660711301209,48.35955487336911,30274818328.0,448.09349889035957
2020-09-10,11363.3,11464.05,11327.4,11449.25,679419973.0,39239.1,11372.849770994064,11105.65224425368,11412.595,118.51976173265415,11649.634523465307,11175.555476534691,53.36365605371452,30954238301.0,577.5382172934736
2020-09-11,11447.8,11493.5,11419.9,11464.45,554789157.0,29614.09,11381.573602327962,11119.722744479026,11426.897500000001,105.29211430889796,11637.481728617797,11216.313271382205,49.9069421179974,31509027458.0,533.7899925827137
2020-09-14,11540.15,11568.9,11383.55,11440.05,642270123.0,33996.94,11387.142783058633,11132.284597636712,11436.545,96.41645401784068,11629.377908035682,11243.712091964318,48.52725942188069,30866757335.0,529.3246374469765
2020-09-15,11487.2,11535.95,11442.25,11521.8,506667239.0,28054.51,11399.967279910192,11147.55971145488,11443.367499999998,97.42556575125947,11638.218631502517,11248.51636849748,48.73360058309033,31373424574.0,553.7068087404009
2020-09-16,11538.45,11618.1,11516.75,11604.55,527804775.0,27629.71,11419.451348490173,11165.480899240963,11453.175,103.40935707995338,11659.993714159906,11246.356285840093,51.934739899205574,31901229349.0,523.4835171773503
2020-09-17,11539.4,11587.2,11498.5,11516.1,517729494.0,29674.95,11428.655981967298,11179.23066789818,11463.37,98.72429765502645,11660.818595310053,11265.921404689949,44.38418175606422,31383499855.0,573.1748015885686
2020-09-18,11584.1,11584.1,11446.1,11504.95,764154094.0,48698.68,11435.922078922793,11192.003975039428,11470.0375,96.68214453805791,11663.401789076117,11276.673210923884,56.37034224656944,30619345761.0,637.2887403518903
2020-09-21,11503.8,11535.25,11218.5,11250.55,602851737.0,37213.23,11418.26759521586,11194.299897586901,11459.2425,108.44172734871584,11676.125954697432,11242.359045302568,39.9542752629172,30016494024.0,617.2866015976994
2020-09-22,11301.75,11302.2,11084.65,11153.65,672249921.0,36296.49,11393.065919481016,11192.705783956042,11443.3125,128.05731434279656,11699.427128685593,11187.197871314407,33.060898147736836,29344244103.0,539.9255376037448
2020-09-23,11258.75,11259.55,11024.4,11131.85,714925847.0,35542.98,11368.188212863777,11190.319282624432,11422.425,143.00551010770351,11708.436020215406,11136.413979784593,32.64760066672514,28629318256.0,497.15617569496
2020-09-24,11011.0,11015.3,10790.2,10805.55,706139506.0,33623.71,11314.603621162465,11175.230291148964,11384.74,194.93203174469232,11774.604063489385,10994.875936510614,29.24328147100421,27923178750.0,476.16242561565446
2020-09-25,10910.4,11072.6,10854.85,11050.25,559597322.0,31122.18,11289.427085813659,11170.32910326077,11354.872500000001,198.27124859608884,11751.41499719218,10958.330002807823,39.81351513936238,28482776072.0,556.1531261223583
2020-09-28,11140.85,11239.35,11099.85,11227.55,472777324.0,24361.17,11283.534030021881,11172.573059995642,11346.875,200.1033335031253,11747.08166700625,10946.66833299375,47.25499786024329,28955553396.0,515.2778858742387
2020-09-29,11288.6,11305.4,11181.0,11222.4,498295735.0,26875.14,11277.71174144837,11174.527057642872,11334.482500000002,199.73491529593454,11733.95233059187,10935.012669408134,48.2641273805807,28457257661.0,539.3411605258873
2020-09-30,11244.45,11295.4,11184.55,11247.55,499343849.0,28134.77,11274.839194643762,11177.390702441191,11320.11,194.828576203236,11709.767152406472,10930.45284759353,43.07063350281708,28956601510.0,563.4347966104615
2020-10-01,11364.45,11428.6,11347.05,11416.95,447740006.0,26212.72,11288.373557058641,11186.7851846984,11314.585000000001,190.14992775815887,11694.884855516319,10934.285144483683,48.524478131212724,29404341516.0,585.4451165572192
2020-10-05,11487.8,11578.05,11452.3,11503.35,530597393.0,31341.55,11308.847504005438,11199.199491180816,11323.06,194.77483329302925,11712.609666586059,10933.51033341394,51.89339554917448,29934938909.0,590.684206396016
2020-10-06,11603.45,11680.3,11564.3,11662.4,561444728.0,30373.65,11342.519170290634,11217.364217016862,11338.427500000002,209.03444092669773,11756.496381853398,10920.358618146605,54.01966950654699,30496383637.0,540.9909201249103
2020-10-07,11679.25,11763.05,11629.35,11738.85,513367516.0,32935.98,11380.264963596288,11237.814639878947,11359.502499999999,227.25169878088744,11814.005897561774,10904.999102438223,53.85343739240219,31009751153.0,641.5672782849005
2020-10-08,11835.4,11905.7,11791.15,11834.6,608768573.0,38677.49,11423.534967063308,11261.217987334674,11387.3325,249.71648728077696,11886.765474561555,10887.899525438446,59.10052002971597,31618519726.0,635.3397943884991
2020-10-09,11852.05,11938.6,11805.2,11914.2,611079482.0,34546.8,11470.264970200136,11286.825125086256,11410.58,276.0391674155695,11962.65833483114,10858.50166516886,61.253334066598825,32229599208.0,565.3405329030504
2020-10-12,11973.55,12022.05,11867.2,11930.95,522627571.0,26586.47,11514.13973494298,11312.08492410248,11433.904999999999,299.5397051707759,12032.98441034155,10834.825589658447,71.52211045739233,32752226779.0,508.70775816762256
2020-10-13,11934.65,11988.2,11888.9,11934.5,458304851.0,29403.22,11554.174045900792,11336.493358451404,11458.627499999999,319.7935367979493,12098.214573595897,10819.0404264041,76.24970585269104,33210531630.0,641.5646689281934
2020-10-14,11917.4,11997.2,11822.15,11971.05,569245407.0,29940.62,11593.876517719764,11361.37793262978,11481.09,339.62711696661665,12160.344233933234,10801.835766066766,77.93422541774845,33779777037.0,525.9703395375836
2020-10-15,12023.45,12025.45,11661.3,11680.35,608865041.0,35175.92,11602.112087460739,11373.886641154104,11484.880000000001,341.4951557799334,12167.870311559867,10801.889688440135,79.82611660415964,33170911996.0,577.7293428150689
2020-10-16,11727.4,11789.75,11667.85,11762.45,555764762.0,30439.19,11617.38236484543,11389.124419932376,11497.197499999998,347.0777167161516,12191.352933432301,10803.042066567696,77.31037656261991,33726676758.0,547.6991720464638
2020-10-19,11879.2,11898.25,11820.4,11873.05,541420990.0,29888.6,11641.73166343158,11408.101893660518,11515.6025,357.12492340157445,12229.852346803149,10801.352653196853,76.087132234077,34268097748.0,552.0399199890643
2020-10-20,11861.0,11949.25,11837.25,11896.8,453560934.0,28367.34,11666.023885961906,11427.266525281675,11547.914999999999,361.0950276226318,12270.105055245263,10825.724944754735,76.85140946010516,34721658682.0,625.4361404062194
2020-10-21,11958.55,12018.65,11775.75,11937.65,623658140.0,37477.13,11691.893039679819,11447.281563505923,11587.115,358.58775924318763,12304.290518486376,10869.939481513624,77.13723948092809,35345316822.0,600.9242499424445
2020-10-22,11890.0,11939.55,11823.45,11896.45,544901152.0,33013.17,11711.374654948408,11464.896011995887,11625.345,348.10084023711454,12321.546680474228,10929.14331952577,70.96999912533902,34800415670.0,605.8561241580932
2020-10-23,11957.9,11974.55,11908.75,11930.35,502340361.0,27424.61,11732.229449715225,11483.149109564676,11681.585000000001,295.58284621030054,12272.750692420603,11090.4193075794,69.57279061239466,35302756031.0,545.936821508953
2020-10-26,11937.4,11942.85,11711.7,11767.75,519815905.0,29316.02,11735.612359266157,11494.309928797435,11717.460000000001,255.78726491917644,12229.034529838355,11205.885470161647,54.81335952848726,34782940126.0,563.969276776939
2020-10-27,11807.1,11899.05,11723.0,11889.4,616318543.0,37989.97,11750.258801240809,11509.803657079889,11750.552500000002,230.64721949751848,12211.846938995039,11289.258061004964,56.60567767978588,35399258669.0,616.4015415645217
2020-10-28,11922.6,11929.4,11684.85,11729.6,704018608.0,37025.89,11748.291296360732,11518.423121508129,11775.9125,194.5840380450956,12165.080576090191,11386.74442390981,45.63808574277167,34695240061.0,525.9220364243554
2020-10-29,11633.3,11744.15,11606.45,11670.8,554959844.0,30436.62,11740.911172897806,11524.398685370556,11797.075,152.5779675585653,12102.230935117132,11491.91906488287,39.71085559688864,34140280217.0,548.4472494554038
2020-10-30,11678.45,11748.95,11535.45,11642.4,553672805.0,28151.58,11731.529156431348,11529.026187905043,11808.3475,129.61656862428384,12067.580637248568,11549.114362751432,37.92121897107446,33586607412.0,508.45155741394956
2020-11-02,11697.35,11725.65,11557.4,11669.15,568434165.0,35714.57,11725.588284390267,11534.521239359747,11816.6375,113.36634360308749,12043.370187206176,11589.904812793826,39.10401182605833,34155041577.0,628.2973860306232
2020-11-03,11734.45,11836.2,11723.3,11813.5,674303605.0,36363.95,11733.96082873405,11545.461582914268,11824.1925,107.42578989989842,12039.044079799796,11609.340920200202,44.056735448338316,34829345182.0,539.2815599732705
2020-11-04,11783.35,11929.65,11756.4,11908.5,667290347.0,38552.09,11750.583606949855,11559.698383584297,11832.675,107.02952433341805,12046.734048666834,11618.615951333164,60.09736667404293,35496635529.0,577.7408615803039
2020-11-05,12062.4,12131.1,12027.6,12120.3,632455414.0,32311.46,11785.79469200225,11581.682760698639,11846.960000000001,124.87768183763752,12096.715363675276,11597.204636324726,64.2065981182262,36129090943.0,510.8891359731486
2020-11-06,12156.65,12280.4,12131.85,12263.55,576837602.0,34965.94,11831.295197525846,11608.422652435947,11864.4275,155.4650091578714,12175.357518315743,11553.497481684257,65.1110595155174,36705928545.0,606.1661008014522
2020-11-09,12399.4,12474.05,12367.35,12461.05,553449924.0,34255.11,11891.271845380526,11641.859019007086,11890.932499999999,204.7721296281689,12300.476759256337,11481.388240743661,69.24651226250982,37259378469.0,618.9378390808126
2020-11-10,12556.4,12643.9,12475.25,12631.1,847450692.0,51247.01,11961.73166963,11680.652782967592,11925.7625,263.4176291283705,12452.597758256741,11398.92724174326,71.73756308579672,38106829161.0,604.7196666871091
2020-11-11,12680.6,12769.75,12571.1,12749.15,880475468.0,54744.55,12036.72389157,11722.554634615923,11964.6675,321.5122275137804,12607.69195502756,11321.64304497244,75.5009270889407,38987304629.0,621.7612186782699
2020-11-12,12702.15,12741.15,12624.85,12690.8,622017762.0,36794.24,12099.01685427762,11760.525041101573,12015.189999999999,352.3913526480655,12719.97270529613,11310.407294703868,72.41430129395462,38365286867.0,591.5303749798708
